group,line,priority,Investigator,NASA.Log,obsorturl,rflurl,rflhdr,Site.Name,pixel.size..m.,solar.azimuth,solar.elevation,start_time,line_id
2016-02-14_2,ang20160214t063302,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160214t063302.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160214t063302rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160214t063302rfl.hdr,"Pirotan, Gulf of Kutch, India",8.1,38.75,155.75,2016/02/14 06:33:02+00,1313
2016-02-14_2,ang20160214t064842,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160214t064842.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160214t064842rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160214t064842rfl.hdr,"Pirotan, Gulf of Kutch, India",8.1,37.46,161.57,2016/02/14 06:48:42+00,1314
2016-02-14_2,ang20160214t070514,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160214t070514.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160214t070514rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160214t070514rfl.hdr,"Pirotan, Gulf of Kutch, India",8.1,36.49,168.02,2016/02/14 07:05:14+00,1315
2016-02-14_2,ang20160214t072209,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160214t072209.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160214t072209rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160214t072209rfl.hdr,"Pirotan, Gulf of Kutch, India",8.1,35.94,174.94,2016/02/14 07:22:09+00,1316
2016-02-14_2,ang20160214t111328,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160214t111328.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160214t111328rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160214t111328rfl.hdr,"Pirotan, Gulf of Kutch, India",8,64.44,241.9,2016/02/14 11:13:28+00,1317
2016-02-14_2,ang20160214t112747,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160214t112747.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160214t112747rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160214t112747rfl.hdr,"Pirotan, Gulf of Kutch, India",8,67.28,243.89,2016/02/14 11:27:47+00,1318
2016-02-14_2,ang20160214t114143,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160214t114143.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160214t114143rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160214t114143rfl.hdr,"Pirotan, Gulf of Kutch, India",8,70.3,245.79,2016/02/14 11:41:43+00,1319
2016-02-14_2,ang20160214t115647,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160214t115647.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160214t115647rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160214t115647rfl.hdr,"Pirotan, Gulf of Kutch, India",8,73.51,247.68,2016/02/14 11:56:47+00,1320
2016-02-17_1,ang20160217t073325,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160217t073325.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160217t073325rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160217t073325rfl.hdr,"HP, India",4.4,45.36,189.72,2016/02/17 07:33:25+00,1321
2016-02-17_1,ang20160217t074158,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160217t074158.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160217t074158rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160217t074158rfl.hdr,"HP, India",3.6,45.74,192.55,2016/02/17 07:41:58+00,1322
2016-02-17_1,ang20160217t074844,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160217t074844.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160217t074844rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160217t074844rfl.hdr,"HP, India",4.2,46.05,194.86,2016/02/17 07:48:44+00,1323
2016-02-17_1,ang20160217t075621,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160217t075621.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160217t075621rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160217t075621rfl.hdr,"HP, India",4,46.54,197.29,2016/02/17 07:56:21+00,1324
2016-02-17_1,ang20160217t080145,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160217t080145.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160217t080145rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160217t080145rfl.hdr,"HP, India",4.2,46.85,199.1,2016/02/17 08:01:45+00,1325
2016-02-17_1,ang20160217t080930,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160217t080930.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160217t080930rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160217t080930rfl.hdr,"HP, India",3.9,47.44,201.51,2016/02/17 08:09:30+00,1326
2016-02-17_1,ang20160217t081526,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160217t081526.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160217t081526rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160217t081526rfl.hdr,"HP, India",4.2,47.9,203.41,2016/02/17 08:15:26+00,1327
2016-02-17_1,ang20160217t082454,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160217t082454.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160217t082454rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160217t082454rfl.hdr,"HP, India",3.8,48.74,206.27,2016/02/17 08:24:54+00,1328
2016-02-17_2,ang20160217t085601,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160217t085601.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160217t085601rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160217t085601rfl.hdr,"HP, India",4,50.42,215.09,2016/02/17 08:56:01+00,1329
2016-02-17_2,ang20160217t090739,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160217t090739.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160217t090739rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160217t090739rfl.hdr,"HP, India",4,51.86,218.15,2016/02/17 09:07:39+00,1330
2016-02-17_2,ang20160217t092122,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160217t092122.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160217t092122rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160217t092122rfl.hdr,"HP, India",3.9,53.77,221.67,2016/02/17 09:21:22+00,1331
2016-02-17_2,ang20160217t093407,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160217t093407.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160217t093407rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160217t093407rfl.hdr,"HP, India",4,55.57,224.68,2016/02/17 09:34:07+00,1332
2016-02-17_2,ang20160217t094720,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160217t094720.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160217t094720rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160217t094720rfl.hdr,"HP, India",3.9,57.66,227.72,2016/02/17 09:47:20+00,1333
2016-02-18_1,ang20160218t062338,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160218t062338.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160218t062338rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160218t062338rfl.hdr,"HP, India",3.3,45.56,165.89,2016/02/18 06:23:38+00,1334
2016-02-18_1,ang20160218t063624,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160218t063624.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160218t063624rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160218t063624rfl.hdr,"HP, India",3.6,44.98,170.22,2016/02/18 06:36:24+00,1335
2016-02-18_1,ang20160218t064932,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160218t064932.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160218t064932rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160218t064932rfl.hdr,"HP, India",3.4,44.63,174.73,2016/02/18 06:49:32+00,1336
2016-02-18_1,ang20160218t070429,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160218t070429.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160218t070429rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160218t070429rfl.hdr,"HP, India",4,44.47,179.99,2016/02/18 07:04:29+00,1337
2016-02-18_1,ang20160218t071805,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160218t071805.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160218t071805rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160218t071805rfl.hdr,"HP, India",3.3,44.58,184.68,2016/02/18 07:18:05+00,1338
2016-02-18_1,ang20160218t073152,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160218t073152.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160218t073152rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160218t073152rfl.hdr,"HP, India",3.9,44.95,189.5,2016/02/18 07:31:52+00,1339
2016-02-18_1,ang20160218t074500,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160218t074500.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160218t074500rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160218t074500rfl.hdr,"HP, India",3.3,45.49,193.9,2016/02/18 07:45:00+00,1340
2016-02-18_1,ang20160218t075753,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160218t075753.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160218t075753rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160218t075753rfl.hdr,"HP, India",4.2,46.26,198.24,2016/02/18 07:57:53+00,1341
2016-02-18_1,ang20160218t081002,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160218t081002.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160218t081002rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160218t081002rfl.hdr,"HP, India",3.4,47.1,202.07,2016/02/18 08:10:02+00,1342
2016-02-18_1,ang20160218t083205,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160218t083205.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160218t083205rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160218t083205rfl.hdr,"HP, India",3.7,49.13,208.63,2016/02/18 08:32:05+00,1343
2016-02-21_1,ang20160221t060645,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160221t060645.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160221t060645rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160221t060645rfl.hdr,"HP, India",3.5,45.55,160.04,2016/02/21 06:06:45+00,1344
2016-02-21_1,ang20160221t061908,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160221t061908.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160221t061908rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160221t061908rfl.hdr,"HP, India",4.2,44.75,164.21,2016/02/21 06:19:08+00,1345
2016-02-21_1,ang20160221t063047,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160221t063047.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160221t063047rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160221t063047rfl.hdr,"HP, India",3.7,44.17,168.18,2016/02/21 06:30:47+00,1346
2016-02-21_1,ang20160221t064300,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160221t064300.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160221t064300rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160221t064300rfl.hdr,"HP, India",4.3,43.72,172.48,2016/02/21 06:43:00+00,1347
2016-02-21_2,ang20160221t072036,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160221t072036.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160221t072036rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160221t072036rfl.hdr,"HP, India",4,184.57,41.97,2016/02/21 07:20:36+00,1348
2016-02-21_2,ang20160221t073242,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160221t073242.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160221t073242rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160221t073242rfl.hdr,"HP, India",4,188.95,42.23,2016/02/21 07:32:42+00,1349
2016-02-23_1,ang20160223t050929,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160223t050929.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160223t050929rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160223t050929rfl.hdr,"Patna, India",4,41,147.78,2016/02/23 05:09:29+00,1350
2016-02-23_1,ang20160223t051925,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160223t051925.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160223t051925rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160223t051925rfl.hdr,"Patna, India",4,39.88,151.1,2016/02/23 05:19:25+00,1351
2016-02-23_1,ang20160223t052830,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160223t052830.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160223t052830rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160223t052830rfl.hdr,"Patna, India",4,38.95,154.33,2016/02/23 05:28:30+00,1352
2016-02-23_1,ang20160223t053929,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160223t053929.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160223t053929rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160223t053929rfl.hdr,"Patna, India",4,37.97,158.36,2016/02/23 05:39:29+00,1353
2016-02-23_2,ang20160223t060914,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160223t060914.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160223t060914rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160223t060914rfl.hdr,"Buxar, India",5,36.23,168.14,2016/02/23 06:09:14+00,1354
2016-02-23_2,ang20160223t061737,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160223t061737.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160223t061737rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160223t061737rfl.hdr,"Buxar, India",5,35.92,171.6,2016/02/23 06:17:37+00,1355
2016-02-23_2,ang20160223t062639,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160223t062639.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160223t062639rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160223t062639rfl.hdr,"Buxar, India",5,35.7,175.33,2016/02/23 06:26:39+00,1356
2016-02-23_3,ang20160223t073017,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160223t073017.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160223t073017rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160223t073017rfl.hdr,"Buxar, India",5,38.66,206.21,2016/02/23 07:30:17+00,1357
2016-02-24_1,ang20160224t053740,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160224t053740.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160224t053740rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160224t053740rfl.hdr,"Bhagalpur, India",5,36.74,160.25,2016/02/24 05:37:40+00,1358
2016-02-24_1,ang20160224t054832,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160224t054832.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160224t054832rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160224t054832rfl.hdr,"Bhagalpur, India",5,36.14,164.48,2016/02/24 05:48:32+00,1359
2016-02-24_1,ang20160224t055506,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160224t055506.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160224t055506rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160224t055506rfl.hdr,"Bhagalpur, India",5,35.73,167.31,2016/02/24 05:55:06+00,1360
2016-02-24_1,ang20160224t060503,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160224t060503.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160224t060503rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160224t060503rfl.hdr,"Bhagalpur, India",5,35.3,171.43,2016/02/24 06:05:03+00,1361
2016-02-24_1,ang20160224t061506,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160224t061506.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160224t061506rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160224t061506rfl.hdr,"Bhagalpur, India",5,35.02,175.73,2016/02/24 06:15:06+00,1362
2016-02-24_1,ang20160224t062517,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160224t062517.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160224t062517rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160224t062517rfl.hdr,"Bhagalpur, India",5,34.89,180.1,2016/02/24 06:25:17+00,1363
2016-02-27_1,ang20160227t063144,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160227t063144.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160227t063144rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160227t063144rfl.hdr,"Howrah, India",5,31.25,185.66,2016/02/27 06:31:44+00,1364
2016-03-03_1,ang20160303t051946,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160303t051946.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160303t051946rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160303t051946rfl.hdr,"Howrah, India",5.1,32.58,151.99,2016/03/03 05:19:46+00,1365
2016-03-03_1,ang20160303t054522,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160303t054522.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160303t054522rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160303t054522rfl.hdr,"Hoogly, India",5.1,30.13,162.82,2016/03/03 05:45:22+00,1366
2016-03-03_1,ang20160303t055413,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160303t055413.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160303t055413rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160303t055413rfl.hdr,"Hoogly, India",5.1,29.59,167.24,2016/03/03 05:54:13+00,1367
2016-03-03_1,ang20160303t060241,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160303t060241.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160303t060241rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160303t060241rfl.hdr,"Hoogly, India",5.1,29.22,171.36,2016/03/03 06:02:41+00,1368
2016-03-03_1,ang20160303t061211,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160303t061211.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160303t061211rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160303t061211rfl.hdr,"Hoogly, India",5.1,28.99,176.24,2016/03/03 06:12:11+00,1369
2016-03-03_1,ang20160303t062114,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160303t062114.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160303t062114rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160303t062114rfl.hdr,"Hoogly, India",5.1,28.91,180.97,2016/03/03 06:21:14+00,1370
2016-03-03_2,ang20160303t063225,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160303t063225.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160303t063225rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160303t063225rfl.hdr,"Sundarbans, India",5.1,28.47,186.16,2016/03/03 06:32:25+00,1371
2016-03-03_2,ang20160303t065112,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160303t065112.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160303t065112rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160303t065112rfl.hdr,"Sundarbans, India",5.1,29.21,195.65,2016/03/03 06:51:12+00,1372
2016-03-03_1,ang20160303t070948,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160303t070948.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160303t070948rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160303t070948rfl.hdr,"Sundarbans, India",5.1,30.97,204.41,2016/03/03 07:09:48+00,1373
2016-03-03_2,ang20160303t073454,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160303t073454.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160303t073454rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160303t073454rfl.hdr,"Sundarbans, India",5.1,33.91,215.5,2016/03/03 07:34:54+00,1374
2016-03-04_1,ang20160304t053514,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160304t053514.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160304t053514rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160304t053514rfl.hdr,"Sundarbans, India",5.1,30.01,157.45,2016/03/04 05:35:14+00,1375
2016-03-04_1,ang20160304t055501,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160304t055501.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160304t055501rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160304t055501rfl.hdr,"Sundarbans, India",5.1,28.81,167.3,2016/03/04 05:55:01+00,1376
2016-03-04_1,ang20160304t061601,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160304t061601.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160304t061601rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160304t061601rfl.hdr,"Sundarbans, India",5.1,27.97,178.17,2016/03/04 06:16:01+00,1377
2016-03-04_1,ang20160304t063513,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160304t063513.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160304t063513rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160304t063513rfl.hdr,"Sundarbans, India",5.1,28.2,188.34,2016/03/04 06:35:13+00,1378
2016-03-04_1,ang20160304t065435,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160304t065435.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160304t065435rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160304t065435rfl.hdr,"Sundarbans, India",5.1,29,198.23,2016/03/04 06:54:35+00,1379
2016-03-04_1,ang20160304t071326,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160304t071326.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160304t071326rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160304t071326rfl.hdr,"Sundarbans, India",5.1,30.94,207,2016/03/04 07:13:26+00,1380
2016-03-04_1,ang20160304t073311,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160304t073311.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160304t073311rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160304t073311rfl.hdr,"Sundarbans, India",5.1,33.33,215.13,2016/03/04 07:33:11+00,1381
2016-03-05_1,ang20160305t050735,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160305t050735.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160305t050735rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160305t050735rfl.hdr,"Sundarbans, India",5.1,32.62,145.69,2016/03/05 05:07:35+00,1382
2016-03-05_1,ang20160305t052633,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160305t052633.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160305t052633rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160305t052633rfl.hdr,"Sundarbans, India",5.1,30.39,153.71,2016/03/05 05:26:33+00,1383
2016-03-05_1,ang20160305t054525,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160305t054525.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160305t054525rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160305t054525rfl.hdr,"Sundarbans, India",5,29.01,162.95,2016/03/05 05:45:25+00,1384
2016-03-05_1,ang20160305t060359,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160305t060359.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160305t060359rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160305t060359rfl.hdr,"Sundarbans, India",5.1,27.8,172.27,2016/03/05 06:03:59+00,1385
2016-03-05_1,ang20160305t062710,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160305t062710.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160305t062710rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160305t062710rfl.hdr,"Sundarbans, India",5,27.69,184.79,2016/03/05 06:27:10+00,1386
2016-03-05_1,ang20160305t063928,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160305t063928.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160305t063928rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160305t063928rfl.hdr,"Sundarbans, India",5,28.11,191.38,2016/03/05 06:39:28+00,1387
2016-03-05_1,ang20160305t065158,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160305t065158.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160305t065158rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160305t065158rfl.hdr,"Sundarbans, India",5,28.82,197.68,2016/03/05 06:51:58+00,1388
2016-03-05_1,ang20160305t071006,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160305t071006.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160305t071006rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160305t071006rfl.hdr,"Sundarbans, India",5,30.4,206.37,2016/03/05 07:10:06+00,1389
2016-03-05_1,ang20160305t072056,,ISRO,,https://popo.jpl.nasa.gov/avng/y16/ang20160305t072056.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160305t072056rfl.tar.gz,https://popo.jpl.nasa.gov/avng/y16/ang20160305t072056rfl.hdr,"Sundarbans, India",5,31.55,211.12,2016/03/05 07:20:56+00,1390
