jplgroup,Lines,url,rfl,rflhdr
2019_07_18_c03,ang20190718t175710,https://avng.jpl.nasa.gov/avng/y19_data/ang20190718t175710.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t175710_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t175710_rfl.hdr
2019_07_18_c03,ang20190718t181439,https://avng.jpl.nasa.gov/avng/y19_data/ang20190718t181439.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t181439_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t181439_rfl.hdr
2019_07_18_c04,ang20190718t213814,https://avng.jpl.nasa.gov/avng/y19_data/ang20190718t213814.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t213814_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t213814_rfl.hdr
2019_07_18_c04,ang20190718t215100,https://avng.jpl.nasa.gov/avng/y19_data/ang20190718t215100.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t215100_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t215100_rfl.hdr
2019_07_18_c04,ang20190718t220446,https://avng.jpl.nasa.gov/avng/y19_data/ang20190718t220446.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t220446_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t220446_rfl.hdr
2019_07_18_c04,ang20190718t221759,https://avng.jpl.nasa.gov/avng/y19_data/ang20190718t221759.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t221759_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t221759_rfl.hdr
2019_07_18_c04,ang20190718t223131,https://avng.jpl.nasa.gov/avng/y19_data/ang20190718t223131.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t223131_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t223131_rfl.hdr
2019_07_18_c05,ang20190718t224808,https://avng.jpl.nasa.gov/avng/y19_data/ang20190718t224808.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t224808_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t224808_rfl.hdr
2019_07_18_c05,ang20190718t225700,https://avng.jpl.nasa.gov/avng/y19_data/ang20190718t225700.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t225700_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t225700_rfl.hdr
2019_07_18_c05,ang20190718t230739,https://avng.jpl.nasa.gov/avng/y19_data/ang20190718t230739.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t230739_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t230739_rfl.hdr
2019_07_18_c05,ang20190718t231848,https://avng.jpl.nasa.gov/avng/y19_data/ang20190718t231848.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t231848_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t231848_rfl.hdr
2019_07_18_c05,ang20190718t233000,https://avng.jpl.nasa.gov/avng/y19_data/ang20190718t233000.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t233000_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t233000_rfl.hdr
2019_07_18_c05,ang20190718t234053,https://avng.jpl.nasa.gov/avng/y19_data/ang20190718t234053.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t234053_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t234053_rfl.hdr
2019_07_18_c05,ang20190718t235153,https://avng.jpl.nasa.gov/avng/y19_data/ang20190718t235153.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t235153_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190718t235153_rfl.hdr
2019_07_19_c00,ang20190719t000340,https://avng.jpl.nasa.gov/avng/y19_data/ang20190719t000340.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190719t000340_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190719t000340_rfl.hdr
2019_07_19_c00,ang20190719t000944,https://avng.jpl.nasa.gov/avng/y19_data/ang20190719t000944.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190719t000944_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190719t000944_rfl.hdr
2019_07_19_c00,ang20190719t003513,https://avng.jpl.nasa.gov/avng/y19_data/ang20190719t003513.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190719t003513_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190719t003513_rfl.hdr
2019_07_19_c00,ang20190719t005340,https://avng.jpl.nasa.gov/avng/y19_data/ang20190719t005340.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190719t005340_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190719t005340_rfl.hdr
2019_07_19_c00,ang20190719t005938,https://avng.jpl.nasa.gov/avng/y19_data/ang20190719t005938.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190719t005938_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190719t005938_rfl.hdr
2019_07_24_c00,ang20190724t200349,https://avng.jpl.nasa.gov/avng/y19_data/ang20190724t200349.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190724t200349_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190724t200349_rfl.hdr
2019_07_24_c00,ang20190724t201912,https://avng.jpl.nasa.gov/avng/y19_data/ang20190724t201912.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190724t201912_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190724t201912_rfl.hdr
2019_07_24_c01,ang20190724t215452,https://avng.jpl.nasa.gov/avng/y19_data/ang20190724t215452.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190724t215452_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190724t215452_rfl.hdr
2019_07_25_c00,ang20190725t220222,https://avng.jpl.nasa.gov/avng/y19_data/ang20190725t220222.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190725t220222_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190725t220222_rfl.hdr
2019_07_25_c00,ang20190725t222208,https://avng.jpl.nasa.gov/avng/y19_data/ang20190725t222208.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190725t222208_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190725t222208_rfl.hdr
2019_07_25_c00,ang20190725t224233,https://avng.jpl.nasa.gov/avng/y19_data/ang20190725t224233.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190725t224233_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190725t224233_rfl.hdr
2019_07_25_c00,ang20190725t230307,https://avng.jpl.nasa.gov/avng/y19_data/ang20190725t230307.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190725t230307_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190725t230307_rfl.hdr
2019_07_25_c00,ang20190725t232343,https://avng.jpl.nasa.gov/avng/y19_data/ang20190725t232343.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190725t232343_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190725t232343_rfl.hdr
2019_07_25_c00,ang20190725t234333,https://avng.jpl.nasa.gov/avng/y19_data/ang20190725t234333.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190725t234333_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190725t234333_rfl.hdr
2019_07_26_c00,ang20190726t000342,https://avng.jpl.nasa.gov/avng/y19_data/ang20190726t000342.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190726t000342_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190726t000342_rfl.hdr
2019_07_26_c00,ang20190726t004456,https://avng.jpl.nasa.gov/avng/y19_data/ang20190726t004456.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190726t004456_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190726t004456_rfl.hdr
2019_07_26_c00,ang20190726t010423,https://avng.jpl.nasa.gov/avng/y19_data/ang20190726t010423.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190726t010423_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190726t010423_rfl.hdr
2019_07_26_c00,ang20190726t154009,https://avng.jpl.nasa.gov/avng/y19_data/ang20190726t154009.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190726t154009_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190726t154009_rfl.hdr
2019_07_26_c00,ang20190726t155907,https://avng.jpl.nasa.gov/avng/y19_data/ang20190726t155907.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190726t155907_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190726t155907_rfl.hdr
2019_07_26_c00,ang20190726t161930,https://avng.jpl.nasa.gov/avng/y19_data/ang20190726t161930.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190726t161930_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190726t161930_rfl.hdr
2019_07_26_c00,ang20190726t163840,https://avng.jpl.nasa.gov/avng/y19_data/ang20190726t163840.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190726t163840_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190726t163840_rfl.hdr
2019_07_26_c00,ang20190726t165849,https://avng.jpl.nasa.gov/avng/y19_data/ang20190726t165849.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190726t165849_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190726t165849_rfl.hdr
2019_07_26_c00,ang20190726t171754,https://avng.jpl.nasa.gov/avng/y19_data/ang20190726t171754.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190726t171754_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190726t171754_rfl.hdr
2019_07_26_c00,ang20190726t175630,https://avng.jpl.nasa.gov/avng/y19_data/ang20190726t175630.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190726t175630_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190726t175630_rfl.hdr
2019_07_26_c00,ang20190726t181625,https://avng.jpl.nasa.gov/avng/y19_data/ang20190726t181625.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190726t181625_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190726t181625_rfl.hdr
2019_07_26_c00,ang20190726t183742,https://avng.jpl.nasa.gov/avng/y19_data/ang20190726t183742.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190726t183742_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190726t183742_rfl.hdr
2019_07_26_c01,ang20190726t012645,https://avng.jpl.nasa.gov/avng/y19_data/ang20190726t012645.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190726t012645_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190726t012645_rfl.hdr
2019_07_26_c01,ang20190726t152550,https://avng.jpl.nasa.gov/avng/y19_data/ang20190726t152550.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190726t152550_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190726t152550_rfl.hdr
2019_07_27_c00,ang20190727t194846,https://avng.jpl.nasa.gov/avng/y19_data/ang20190727t194846.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190727t194846_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190727t194846_rfl.hdr
2019_07_27_c00,ang20190727t200853,https://avng.jpl.nasa.gov/avng/y19_data/ang20190727t200853.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190727t200853_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190727t200853_rfl.hdr
2019_07_27_c00,ang20190727t202915,https://avng.jpl.nasa.gov/avng/y19_data/ang20190727t202915.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190727t202915_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190727t202915_rfl.hdr
2019_07_27_c00,ang20190727t204840,https://avng.jpl.nasa.gov/avng/y19_data/ang20190727t204840.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190727t204840_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190727t204840_rfl.hdr
2019_07_27_c00,ang20190727t210913,https://avng.jpl.nasa.gov/avng/y19_data/ang20190727t210913.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190727t210913_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190727t210913_rfl.hdr
2019_07_27_c00,ang20190727t214956,https://avng.jpl.nasa.gov/avng/y19_data/ang20190727t214956.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190727t214956_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190727t214956_rfl.hdr
2019_07_27_c00,ang20190727t220851,https://avng.jpl.nasa.gov/avng/y19_data/ang20190727t220851.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190727t220851_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190727t220851_rfl.hdr
2019_07_27_c00,ang20190727t222922,https://avng.jpl.nasa.gov/avng/y19_data/ang20190727t222922.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190727t222922_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190727t222922_rfl.hdr
2019_07_27_c01,ang20190727t225648,https://avng.jpl.nasa.gov/avng/y19_data/ang20190727t225648.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190727t225648_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190727t225648_rfl.hdr
2019_07_27_c01,ang20190727t230316,https://avng.jpl.nasa.gov/avng/y19_data/ang20190727t230316.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190727t230316_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190727t230316_rfl.hdr
2019_07_27_c01,ang20190727t230835,https://avng.jpl.nasa.gov/avng/y19_data/ang20190727t230835.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190727t230835_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190727t230835_rfl.hdr
2019_07_27_c01,ang20190727t231406,https://avng.jpl.nasa.gov/avng/y19_data/ang20190727t231406.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190727t231406_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190727t231406_rfl.hdr
2019_07_27_c01,ang20190727t231958,https://avng.jpl.nasa.gov/avng/y19_data/ang20190727t231958.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190727t231958_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190727t231958_rfl.hdr
2019_07_27_c01,ang20190727t232520,https://avng.jpl.nasa.gov/avng/y19_data/ang20190727t232520.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190727t232520_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190727t232520_rfl.hdr
2019_07_28_c00,ang20190728t000737,https://avng.jpl.nasa.gov/avng/y19_data/ang20190728t000737.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190728t000737_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190728t000737_rfl.hdr
2019_07_28_c00,ang20190728t002003,https://avng.jpl.nasa.gov/avng/y19_data/ang20190728t002003.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190728t002003_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190728t002003_rfl.hdr
2019_07_28_c00,ang20190728t171711,https://avng.jpl.nasa.gov/avng/y19_data/ang20190728t171711.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190728t171711_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190728t171711_rfl.hdr
2019_07_28_c00,ang20190728t172753,https://avng.jpl.nasa.gov/avng/y19_data/ang20190728t172753.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190728t172753_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190728t172753_rfl.hdr
2019_07_28_c00,ang20190728t173836,https://avng.jpl.nasa.gov/avng/y19_data/ang20190728t173836.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190728t173836_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190728t173836_rfl.hdr
2019_07_28_c00,ang20190728t175924,https://avng.jpl.nasa.gov/avng/y19_data/ang20190728t175924.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190728t175924_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190728t175924_rfl.hdr
2019_07_28_c00,ang20190728t181743,https://avng.jpl.nasa.gov/avng/y19_data/ang20190728t181743.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190728t181743_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190728t181743_rfl.hdr
2019_07_28_c01,ang20190728t164715,https://avng.jpl.nasa.gov/avng/y19_data/ang20190728t164715.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190728t164715_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190728t164715_rfl.hdr
2019_08_01_c00,ang20190801t143347,https://avng.jpl.nasa.gov/avng/y19_data/ang20190801t143347.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190801t143347_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190801t143347_rfl.hdr
2019_08_01_c00,ang20190801t144718,https://avng.jpl.nasa.gov/avng/y19_data/ang20190801t144718.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190801t144718_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190801t144718_rfl.hdr
2019_08_01_c00,ang20190801t150124,https://avng.jpl.nasa.gov/avng/y19_data/ang20190801t150124.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190801t150124_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190801t150124_rfl.hdr
2019_08_01_c00,ang20190801t151711,https://avng.jpl.nasa.gov/avng/y19_data/ang20190801t151711.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190801t151711_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190801t151711_rfl.hdr
2019_08_01_c00,ang20190801t153402,https://avng.jpl.nasa.gov/avng/y19_data/ang20190801t153402.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190801t153402_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190801t153402_rfl.hdr
2019_08_01_c00,ang20190801t155049,https://avng.jpl.nasa.gov/avng/y19_data/ang20190801t155049.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190801t155049_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190801t155049_rfl.hdr
2019_08_01_c00,ang20190801t160747,https://avng.jpl.nasa.gov/avng/y19_data/ang20190801t160747.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190801t160747_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190801t160747_rfl.hdr
2019_08_01_c00,ang20190801t162339,https://avng.jpl.nasa.gov/avng/y19_data/ang20190801t162339.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190801t162339_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190801t162339_rfl.hdr
2019_08_02_c00,ang20190802t205934,https://avng.jpl.nasa.gov/avng/y19_data/ang20190802t205934.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190802t205934_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190802t205934_rfl.hdr
2019_08_02_c00,ang20190802t213328,https://avng.jpl.nasa.gov/avng/y19_data/ang20190802t213328.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190802t213328_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190802t213328_rfl.hdr
2019_08_02_c00,ang20190802t215053,https://avng.jpl.nasa.gov/avng/y19_data/ang20190802t215053.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190802t215053_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190802t215053_rfl.hdr
2019_08_02_c00,ang20190802t220708,https://avng.jpl.nasa.gov/avng/y19_data/ang20190802t220708.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190802t220708_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190802t220708_rfl.hdr
2019_08_02_c00,ang20190802t222542,https://avng.jpl.nasa.gov/avng/y19_data/ang20190802t222542.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190802t222542_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190802t222542_rfl.hdr
2019_08_02_c00,ang20190802t224159,https://avng.jpl.nasa.gov/avng/y19_data/ang20190802t224159.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190802t224159_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190802t224159_rfl.hdr
2019_08_02_c00,ang20190802t225917,https://avng.jpl.nasa.gov/avng/y19_data/ang20190802t225917.tar.gz,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190802t225917_rfl,https://avng.jpl.nasa.gov/pub/DThompson/above_revised4/ang20190802t225917_rfl.hdr
